,userId,movieId,rating
3324,554,527,5.0
3325,557,527,4.0
3326,561,527,4.0
3327,562,527,4.5
3328,565,527,5.0
3329,566,527,5.0
3330,570,527,4.5
3331,572,527,5.0
3332,577,527,5.0
3333,579,527,5.0
3334,580,527,3.0
3335,581,527,5.0
3336,586,527,2.5
3337,588,527,4.0
3338,589,527,5.0
3339,590,527,5.0
3340,593,527,3.5
3341,596,527,4.0
3342,600,527,3.0
3343,601,527,5.0
3344,602,527,5.0
3345,603,527,3.0
3346,606,527,5.0
3347,607,527,5.0
3348,608,527,4.0
3349,610,527,3.5
3350,16,541,4.5
3351,17,541,3.5
3352,18,541,4.0
3353,19,541,4.0
3354,21,541,3.5
3355,22,541,5.0
3356,23,541,5.0
3357,28,541,4.0
3358,41,541,2.0
3359,45,541,3.0
3360,50,541,4.0
3361,57,541,5.0
3362,59,541,5.0
3363,66,541,5.0
3364,68,541,2.0
3365,69,541,5.0
3366,75,541,4.0
3367,76,541,3.5
3368,83,541,4.5
3369,91,541,5.0
3370,95,541,5.0
3371,105,541,4.0
3372,108,541,5.0
3373,110,541,4.0
3374,116,541,5.0
3375,129,541,3.5
3376,131,541,4.0
3377,137,541,5.0
3378,140,541,3.0
3379,144,541,3.0
3380,149,541,4.0
3381,152,541,4.0
3382,156,541,4.0
3383,160,541,5.0
3384,167,541,3.5
3385,171,541,5.0
3386,182,541,4.0
3387,186,541,4.0
3388,187,541,4.5
3389,197,541,5.0
3390,198,541,3.0
3391,199,541,5.0
3392,202,541,5.0
3393,212,541,3.0
3394,219,541,3.5
3395,220,541,2.0
3396,221,541,5.0
3397,228,541,4.0
3398,239,541,4.0
3399,244,541,4.0
3400,246,541,5.0
3401,249,541,4.0
3402,265,541,4.0
3403,266,541,5.0
3404,267,541,5.0
3405,274,541,2.5
3406,275,541,5.0
3407,279,541,5.0
3408,288,541,4.0
3409,290,541,3.0
3410,292,541,3.5
3411,298,541,4.5
3412,304,541,4.0
3413,305,541,4.0
3414,307,541,3.5
3415,312,541,5.0
3416,313,541,5.0
3417,318,541,3.5
3418,325,541,5.0
3419,330,541,2.0
3420,332,541,5.0
3421,339,541,5.0
3422,343,541,4.5
3423,348,541,5.0
3424,352,541,4.5
3425,356,541,4.5
3426,359,541,1.5
3427,365,541,1.0
3428,369,541,2.5
3429,370,541,3.5
3430,372,541,4.0
3431,376,541,5.0
3432,380,541,5.0
3433,385,541,5.0
3434,387,541,4.5
3435,391,541,5.0
3436,393,541,0.5
3437,400,541,4.5
3438,405,541,4.5
3439,414,541,5.0
3440,420,541,3.5
3441,428,541,3.5
3442,434,541,5.0
3443,440,541,5.0
3444,445,541,4.0
3445,448,541,4.0
3446,452,541,5.0
3447,460,541,3.0
3448,462,541,3.5
3449,464,541,3.5
3450,465,541,5.0
3451,469,541,5.0
3452,474,541,3.0
3453,477,541,5.0
3454,480,541,4.0
3455,489,541,4.0
3456,520,541,5.0
3457,522,541,2.5
3458,524,541,5.0
3459,547,541,5.0
3460,552,541,5.0
3461,555,541,4.0
3462,566,541,4.0
3463,567,541,3.5
3464,577,541,3.0
3465,580,541,5.0
3466,590,541,4.5
3467,596,541,4.0
3468,597,541,4.0
3469,599,541,4.5
3470,603,541,3.0
3471,606,541,5.0
3472,608,541,3.5
3473,610,541,5.0
3474,5,589,3.0
3475,6,589,3.0
3476,7,589,2.5
3477,11,589,4.0
3478,15,589,5.0
3479,17,589,4.5
3480,18,589,4.5
3481,19,589,5.0
3482,21,589,3.5
3483,28,589,4.5
3484,30,589,3.5
3485,33,589,4.0
3486,34,589,3.5
3487,39,589,4.0
3488,43,589,5.0
3489,45,589,5.0
3490,51,589,5.0
3491,54,589,3.0
3492,56,589,4.0
3493,57,589,4.0
3494,58,589,4.0
3495,59,589,4.0
3496,63,589,4.0
3497,64,589,4.0
3498,66,589,4.0
3499,67,589,3.5
3500,68,589,3.5
3501,69,589,4.0
3502,71,589,3.0
3503,72,589,4.5
3504,75,589,4.5
3505,76,589,3.5
3506,78,589,4.5
3507,79,589,5.0
3508,81,589,5.0
3509,82,589,4.5
3510,91,589,4.0
3511,94,589,4.0
3512,95,589,4.0
3513,96,589,5.0
3514,102,589,4.0
3515,105,589,4.0
3516,109,589,3.0
3517,115,589,5.0
3518,116,589,4.0
3519,117,589,4.0
3520,122,589,5.0
3521,125,589,4.0
3522,126,589,3.0
3523,133,589,3.0
3524,135,589,4.0
3525,137,589,3.5
3526,142,589,3.0
3527,144,589,2.0
3528,149,589,3.0
3529,160,589,5.0
3530,164,589,5.0
3531,173,589,3.0
3532,174,589,4.0
3533,176,589,5.0
3534,178,589,4.0
3535,179,589,5.0
3536,182,589,2.0
3537,183,589,5.0
3538,186,589,5.0
3539,195,589,3.0
3540,197,589,5.0
3541,198,589,3.0
3542,199,589,3.5
3543,201,589,5.0
3544,202,589,5.0
3545,208,589,4.0
3546,210,589,4.0
3547,212,589,4.0
3548,213,589,5.0
3549,217,589,3.0
3550,219,589,4.5
3551,220,589,5.0
3552,221,589,4.5
3553,226,589,4.0
3554,227,589,3.5
3555,229,589,5.0
3556,230,589,0.5
3557,231,589,5.0
3558,232,589,4.0
3559,235,589,4.0
3560,239,589,3.5
3561,240,589,4.0
3562,243,589,4.0
3563,244,589,4.0
3564,246,589,5.0
3565,247,589,3.5
3566,249,589,4.0
3567,254,589,4.0
3568,265,589,4.0
3569,266,589,4.0
3570,267,589,5.0
3571,272,589,3.5
3572,273,589,5.0
3573,274,589,4.5
3574,279,589,4.0
3575,282,589,4.5
3576,284,589,5.0
3577,288,589,4.0
3578,292,589,4.0
3579,297,589,3.0
3580,298,589,4.0
3581,301,589,0.5
3582,302,589,4.0
3583,303,589,5.0
3584,304,589,5.0
3585,305,589,5.0
3586,307,589,2.5
3587,308,589,1.0
3588,311,589,3.0
3589,312,589,4.0
3590,313,589,5.0
3591,314,589,5.0
3592,317,589,4.0
3593,321,589,3.0
3594,328,589,1.0
3595,330,589,3.5
3596,332,589,3.5
3597,334,589,4.0
3598,335,589,5.0
3599,336,589,5.0
3600,340,589,4.0
3601,347,589,3.0
3602,349,589,4.0
3603,354,589,4.5
3604,357,589,3.5
3605,359,589,3.0
3606,361,589,3.5
3607,362,589,4.0
3608,366,589,4.0
3609,368,589,3.0
3610,370,589,4.0
3611,372,589,4.0
3612,373,589,3.0
3613,376,589,5.0
3614,379,589,4.0
3615,380,589,5.0
3616,381,589,2.5
3617,385,589,5.0
3618,386,589,3.0
3619,387,589,3.5
3620,391,589,4.0
3621,393,589,0.5
3622,395,589,3.0
3623,399,589,2.5
3624,402,589,5.0
3625,411,589,3.0
3626,414,589,5.0
3627,423,589,5.0
3628,424,589,2.0
3629,425,589,3.5
3630,428,589,2.5
3631,432,589,3.5
3632,434,589,4.5
3633,436,589,4.0
3634,438,589,5.0
3635,439,589,3.5
3636,441,589,5.0
3637,444,589,4.0
3638,446,589,5.0
3639,447,589,4.0
3640,448,589,3.0
3641,450,589,5.0
3642,452,589,5.0
3643,453,589,5.0
3644,455,589,3.0
3645,458,589,3.0
3646,462,589,2.5
3647,464,589,5.0
3648,469,589,4.0
3649,470,589,5.0
3650,474,589,4.0
3651,475,589,5.0
3652,476,589,5.0
3653,477,589,5.0
3654,480,589,4.5
3655,483,589,4.0
3656,486,589,5.0
3657,489,589,3.5
3658,493,589,4.0
3659,494,589,5.0
3660,507,589,3.0
3661,512,589,3.0
3662,514,589,4.0
3663,520,589,4.5
3664,524,589,5.0
3665,528,589,4.0
3666,532,589,4.0
3667,536,589,3.0
3668,540,589,4.5
3669,541,589,3.0
3670,546,589,5.0
3671,549,589,3.0
3672,551,589,4.0
3673,555,589,5.0
3674,559,589,4.0
3675,560,589,3.0
3676,561,589,4.0
3677,562,589,4.5
3678,570,589,4.0
3679,573,589,5.0
3680,580,589,4.0
3681,584,589,5.0
3682,586,589,5.0
3683,588,589,3.0
3684,590,589,4.5
3685,592,589,5.0
3686,594,589,5.0
3687,596,589,3.0
3688,597,589,5.0
3689,599,589,4.5
3690,600,589,3.0
3691,602,589,5.0
3692,605,589,3.5
3693,606,589,3.5
3694,607,589,4.0
3695,608,589,3.0
3696,609,589,3.0
3697,610,589,5.0
3698,1,593,4.0
3699,4,593,5.0
3700,6,593,4.0
3701,7,593,5.0
3702,8,593,4.0
3703,11,593,5.0
3704,14,593,4.0
3705,16,593,3.0
3706,17,593,4.5
3707,18,593,4.5
3708,24,593,4.5
3709,26,593,4.0
3710,28,593,2.5
3711,32,593,5.0
3712,33,593,5.0
3713,37,593,5.0
3714,38,593,3.0
3715,39,593,5.0
3716,41,593,4.0
3717,42,593,5.0
3718,45,593,4.0
3719,46,593,5.0
3720,47,593,2.0
3721,50,593,3.5
3722,51,593,5.0
3723,54,593,4.0
3724,56,593,5.0
3725,57,593,5.0
3726,59,593,5.0
3727,61,593,4.0
3728,62,593,5.0
3729,64,593,5.0
3730,66,593,4.0
3731,68,593,3.5
3732,69,593,5.0
3733,72,593,4.5
3734,76,593,3.5
3735,78,593,3.0
3736,80,593,5.0
3737,84,593,5.0
3738,91,593,4.5
3739,93,593,5.0
3740,94,593,3.0
3741,97,593,5.0
3742,98,593,4.5
3743,102,593,4.0
3744,103,593,5.0
3745,105,593,4.5
3746,109,593,4.0
3747,111,593,0.5
3748,112,593,4.0
3749,113,593,4.0
3750,114,593,3.0
3751,115,593,5.0
3752,116,593,2.0
3753,117,593,5.0
3754,122,593,5.0
3755,123,593,4.0
3756,124,593,4.0
3757,125,593,4.0
3758,126,593,3.0
3759,128,593,5.0
3760,131,593,4.0
3761,132,593,3.5
3762,133,593,3.0
3763,134,593,5.0
3764,135,593,5.0
3765,136,593,3.0
3766,137,593,4.0
3767,140,593,4.0
3768,142,593,5.0
3769,144,593,4.5
3770,152,593,4.5
3771,156,593,4.0
3772,160,593,2.0
3773,166,593,4.0
3774,167,593,2.5
3775,170,593,4.0
3776,171,593,5.0
3777,172,593,4.0
3778,176,593,5.0
3779,177,593,5.0
3780,178,593,4.5
3781,179,593,4.0
3782,181,593,3.0
3783,182,593,4.5
3784,186,593,5.0
3785,187,593,4.0
3786,189,593,4.0
3787,192,593,3.0
3788,193,593,3.5
3789,198,593,4.0
3790,199,593,4.0
3791,201,593,5.0
3792,202,593,5.0
3793,204,593,4.5
3794,209,593,4.5
3795,212,593,3.5
3796,215,593,3.0
3797,219,593,4.5
3798,221,593,4.0
3799,223,593,2.5
3800,224,593,4.0
3801,227,593,4.5
3802,229,593,4.0
3803,230,593,3.0
3804,231,593,4.0
3805,233,593,4.5
3806,235,593,5.0
3807,238,593,3.0
3808,239,593,3.5
3809,241,593,4.5
3810,242,593,5.0
3811,244,593,4.0
3812,247,593,4.0
3813,249,593,4.0
3814,251,593,5.0
3815,254,593,4.0
3816,256,593,4.5
3817,262,593,2.0
3818,263,593,5.0
3819,265,593,5.0
3820,267,593,5.0
3821,273,593,5.0
3822,274,593,4.0
3823,275,593,5.0
3824,279,593,4.0
3825,282,593,4.0
3826,283,593,4.0
3827,286,593,4.0
3828,288,593,5.0
3829,290,593,4.0
3830,292,593,3.0
3831,293,593,4.0
3832,297,593,4.0
3833,300,593,4.0
3834,304,593,4.0
3835,305,593,5.0
3836,307,593,4.5
3837,313,593,5.0
3838,314,593,3.0
3839,317,593,5.0
3840,318,593,4.0
3841,321,593,4.0
3842,325,593,5.0
3843,326,593,4.5
3844,329,593,2.0
3845,330,593,5.0
3846,331,593,5.0
3847,332,593,4.5
3848,335,593,3.5
3849,336,593,5.0
3850,338,593,4.0
3851,339,593,5.0
3852,343,593,4.5
3853,348,593,5.0
3854,349,593,5.0
3855,351,593,4.5
3856,352,593,4.0
3857,353,593,5.0
3858,354,593,4.0
3859,357,593,4.5
3860,359,593,4.5
3861,361,593,2.5
3862,362,593,5.0
3863,365,593,0.5
3864,367,593,5.0
3865,368,593,4.0
3866,370,593,4.0
3867,372,593,4.0
3868,373,593,5.0
3869,378,593,4.5
3870,380,593,5.0
3871,382,593,5.0
3872,385,593,3.0
3873,386,593,4.0
3874,387,593,4.0
3875,391,593,3.0
3876,399,593,4.5
3877,400,593,5.0
3878,402,593,5.0
3879,404,593,4.0
3880,409,593,4.0
3881,410,593,3.0
3882,411,593,5.0
3883,412,593,4.0
3884,413,593,5.0
3885,414,593,4.0
3886,415,593,5.0
3887,417,593,4.0
3888,418,593,4.0
3889,419,593,3.0
3890,421,593,5.0
3891,424,593,4.0
3892,425,593,4.0
3893,428,593,2.5
3894,432,593,4.0
3895,433,593,4.0
3896,434,593,4.0
3897,436,593,3.0
3898,441,593,4.5
3899,443,593,3.5
3900,444,593,5.0
3901,445,593,4.0
3902,446,593,5.0
3903,447,593,4.0
3904,448,593,5.0
3905,451,593,5.0
3906,453,593,4.0
3907,455,593,5.0
3908,461,593,4.0
3909,462,593,3.5
3910,464,593,5.0
3911,465,593,5.0
3912,467,593,1.0
3913,469,593,4.0
3914,474,593,4.5
3915,477,593,5.0
3916,479,593,4.0
3917,480,593,4.5
3918,485,593,5.0
3919,486,593,3.0
3920,487,593,2.5
3921,488,593,4.5
3922,489,593,4.0
3923,490,593,4.0
3924,497,593,4.0
3925,503,593,3.5
3926,505,593,5.0
3927,507,593,3.0
3928,510,593,3.5
3929,512,593,5.0
3930,513,593,4.0
3931,514,593,5.0
3932,517,593,3.0
3933,524,593,4.0
3934,525,593,3.5
3935,526,593,4.0
3936,527,593,5.0
3937,528,593,4.0
3938,530,593,4.0
3939,531,593,5.0
3940,532,593,4.0
3941,534,593,4.0
3942,536,593,4.0
3943,541,593,4.0
3944,551,593,4.5
3945,554,593,5.0
3946,555,593,5.0
3947,558,593,4.0
3948,560,593,4.0
3949,561,593,4.0
3950,562,593,5.0
3951,568,593,5.0
3952,572,593,4.0
3953,573,593,4.5
3954,574,593,5.0
3955,577,593,4.0
3956,580,593,4.5
3957,582,593,4.0
3958,583,593,2.5
3959,584,593,4.0
3960,588,593,5.0
3961,589,593,5.0
3962,590,593,3.5
3963,592,593,5.0
3964,593,593,4.0
3965,594,593,5.0
3966,596,593,4.0
3967,598,593,0.5
3968,599,593,3.0
3969,600,593,4.0
3970,602,593,5.0
3971,603,593,5.0
3972,604,593,5.0
3973,606,593,4.5
3974,607,593,5.0
3975,608,593,4.0
3976,610,593,4.5
3977,4,595,3.0
3978,5,595,5.0
3979,6,595,5.0
3980,7,595,3.5
3981,18,595,3.0
3982,20,595,5.0
3983,27,595,4.0
3984,35,595,3.0
3985,38,595,4.0
3986,40,595,3.0
3987,41,595,4.0
3988,43,595,5.0
3989,45,595,5.0
3990,46,595,5.0
3991,54,595,3.0
3992,57,595,5.0
3993,58,595,5.0
3994,63,595,3.0
3995,64,595,3.5
3996,68,595,4.5
3997,82,595,3.0
3998,83,595,3.5
3999,86,595,4.0
4000,91,595,3.0
4001,103,595,3.0
4002,104,595,5.0
4003,111,595,3.0
4004,115,595,4.0
4005,117,595,4.0
4006,121,595,3.0
4007,126,595,4.0
4008,130,595,2.0
4009,132,595,4.5
4010,134,595,5.0
4011,136,595,3.0
4012,140,595,5.0
4013,142,595,4.0
4014,145,595,4.0
4015,160,595,3.0
4016,167,595,3.5
4017,169,595,5.0
4018,170,595,3.0
4019,173,595,3.0
4020,174,595,3.0
4021,177,595,5.0
4022,178,595,2.0
4023,181,595,4.0
4024,185,595,4.0
4025,186,595,5.0
4026,202,595,4.0
4027,216,595,5.0
4028,219,595,2.5
4029,223,595,3.5
4030,226,595,2.5
4031,230,595,2.0
4032,232,595,3.0
4033,235,595,5.0
4034,239,595,3.0
4035,240,595,3.0
4036,243,595,3.0
4037,249,595,4.0
4038,264,595,4.0
4039,273,595,5.0
4040,274,595,3.0
4041,280,595,4.5
4042,284,595,4.0
4043,288,595,4.0
4044,290,595,4.0
4045,292,595,4.5
4046,304,595,5.0
4047,307,595,3.0
4048,314,595,3.0
4049,318,595,3.5
4050,319,595,4.0
4051,321,595,3.0
4052,328,595,3.0
4053,330,595,2.5
4054,334,595,3.5
4055,340,595,4.0
4056,347,595,4.0
4057,349,595,3.0
4058,353,595,4.0
4059,357,595,4.0
4060,372,595,4.0
4061,374,595,3.0
4062,375,595,3.0
4063,380,595,4.0
4064,381,595,3.0
4065,385,595,3.0
4066,387,595,2.0
4067,391,595,3.0
4068,394,595,2.0
4069,395,595,3.0
4070,401,595,3.0
4071,414,595,3.0
4072,426,595,4.0
4073,429,595,5.0
4074,432,595,4.0
4075,436,595,3.0
4076,438,595,4.0
4077,444,595,4.0
4078,446,595,4.0
4079,447,595,4.0
4080,455,595,3.0
4081,458,595,5.0
4082,468,595,5.0
4083,470,595,3.0
4084,474,595,5.0
4085,476,595,5.0
4086,477,595,3.0
4087,480,595,3.0
4088,483,595,3.5
4089,484,595,5.0
4090,488,595,4.5
4091,489,595,4.0
4092,500,595,4.0
4093,507,595,3.0
4094,509,595,3.5
4095,512,595,4.0
4096,514,595,4.0
4097,517,595,4.0
4098,525,595,3.5
4099,527,595,5.0
4100,538,595,5.0
4101,541,595,3.0
4102,543,595,5.0
4103,554,595,3.0
4104,559,595,3.0
4105,562,595,3.0
4106,563,595,4.0
4107,569,595,4.0
4108,573,595,4.5
4109,574,595,4.0
4110,579,595,5.0
4111,583,595,4.0
4112,584,595,5.0
4113,590,595,4.5
4114,592,595,5.0
4115,593,595,3.5
4116,594,595,5.0
4117,596,595,4.0
4118,599,595,3.5
4119,600,595,3.0
4120,604,595,3.0
4121,605,595,4.0
4122,608,595,2.5
4123,1,608,5.0
4124,4,608,5.0
4125,5,608,3.0
4126,6,608,3.0
4127,16,608,4.5
4128,18,608,4.5
4129,23,608,3.5
4130,24,608,4.0
4131,28,608,3.0
4132,32,608,5.0
4133,33,608,4.0
4134,39,608,5.0
4135,41,608,4.0
4136,50,608,4.0
4137,57,608,4.0
4138,59,608,5.0
4139,63,608,4.5
4140,64,608,4.0
4141,66,608,4.0
4142,68,608,2.5
4143,71,608,2.0
4144,74,608,5.0
4145,76,608,4.0
4146,78,608,2.0
4147,84,608,5.0
4148,90,608,5.0
4149,91,608,3.5
4150,95,608,4.5
4151,98,608,4.0
4152,103,608,4.0
4153,104,608,4.0
4154,105,608,4.0
4155,110,608,4.5
4156,117,608,3.0
4157,118,608,4.0
4158,120,608,5.0
4159,122,608,5.0
4160,124,608,5.0
4161,125,608,3.0
4162,128,608,5.0
4163,131,608,4.0
4164,135,608,4.0
4165,137,608,4.5
4166,140,608,5.0
4167,150,608,4.0
4168,152,608,4.0
4169,156,608,5.0
4170,160,608,5.0
4171,162,608,5.0
4172,166,608,4.5
4173,167,608,3.0
4174,168,608,5.0
4175,171,608,5.0
4176,177,608,4.0
4177,178,608,4.5
4178,179,608,4.0
4179,182,608,5.0
4180,187,608,4.5
4181,191,608,5.0
4182,195,608,5.0
4183,198,608,3.0
4184,199,608,5.0
4185,202,608,4.0
4186,206,608,5.0
4187,212,608,3.0
4188,215,608,3.5
4189,217,608,5.0
4190,219,608,3.0
4191,220,608,5.0
4192,221,608,5.0
4193,223,608,3.0
4194,226,608,4.5
4195,233,608,4.0
4196,239,608,4.5
4197,247,608,4.0
4198,249,608,4.5
4199,251,608,5.0
4200,253,608,5.0
4201,260,608,5.0
4202,262,608,5.0
4203,265,608,4.0
4204,266,608,5.0
4205,270,608,4.0
4206,273,608,3.0
4207,274,608,3.0
4208,275,608,4.0
4209,279,608,2.0
4210,283,608,4.0
4211,287,608,4.5
4212,288,608,4.0
4213,290,608,5.0
4214,292,608,2.0
4215,293,608,3.0
4216,294,608,4.0
4217,297,608,4.0
4218,298,608,3.0
4219,301,608,3.0
4220,302,608,5.0
4221,305,608,3.5
4222,307,608,3.0
4223,312,608,4.0
4224,313,608,4.0
4225,317,608,5.0
4226,318,608,4.0
4227,322,608,4.5
4228,324,608,5.0
4229,328,608,5.0
4230,330,608,4.0
4231,331,608,5.0
4232,332,608,4.0
4233,339,608,5.0
4234,346,608,3.0
4235,348,608,5.0
4236,350,608,3.0
4237,357,608,4.0
4238,362,608,5.0
4239,368,608,4.0
4240,370,608,2.0
4241,372,608,5.0
4242,380,608,4.0
4243,381,608,3.5
4244,385,608,5.0
4245,386,608,4.0
4246,387,608,4.0
4247,391,608,5.0
4248,400,608,5.0
4249,409,608,5.0
4250,412,608,4.0
4251,414,608,5.0
4252,415,608,4.5
4253,416,608,4.5
4254,424,608,3.5
4255,425,608,2.5
4256,433,608,4.0
4257,434,608,5.0
4258,437,608,5.0
4259,443,608,5.0
4260,445,608,3.5
4261,448,608,4.0
4262,451,608,5.0
4263,452,608,5.0
4264,453,608,4.0
4265,462,608,3.5
4266,465,608,5.0
4267,469,608,5.0
4268,470,608,3.0
4269,474,608,4.0
4270,477,608,4.5
4271,480,608,4.0
4272,483,608,4.0
4273,488,608,4.5
4274,489,608,4.5
4275,497,608,4.5
4276,503,608,4.0
4277,514,608,4.0
4278,521,608,5.0
4279,522,608,3.0
4280,525,608,4.5
4281,526,608,4.5
4282,532,608,4.0
4283,541,608,3.0
4284,546,608,2.0
4285,553,608,3.5
4286,554,608,2.0
4287,555,608,5.0
4288,559,608,4.0
4289,560,608,4.0
4290,561,608,3.0
4291,570,608,4.0
4292,572,608,4.0
4293,577,608,3.0
4294,580,608,4.0
4295,590,608,4.0
4296,593,608,4.5
4297,599,608,3.5
4298,600,608,4.0
4299,602,608,5.0
4300,603,608,5.0
4301,607,608,2.0
4302,608,608,3.0
4303,610,608,4.5
4304,7,750,4.0
4305,16,750,4.5
4306,17,750,4.5
4307,23,750,3.0
4308,29,750,4.5
4309,41,750,2.0
4310,50,750,4.0
4311,57,750,5.0
4312,59,750,5.0
4313,76,750,3.0
4314,83,750,3.5
4315,89,750,4.5
4316,91,750,5.0
4317,103,750,3.5
4318,105,750,4.0
4319,137,750,5.0
4320,149,750,5.0
4321,152,750,5.0
4322,156,750,5.0
4323,167,750,2.0
4324,168,750,5.0
4325,177,750,4.0
4326,182,750,5.0
4327,186,750,4.0
4328,187,750,4.5
4329,198,750,3.0
4330,199,750,5.0
4331,202,750,5.0
4332,212,750,3.0
4333,218,750,5.0
4334,221,750,4.5
4335,227,750,4.5
4336,249,750,4.0
4337,260,750,4.0
4338,274,750,4.0
4339,275,750,3.0
4340,282,750,4.0
4341,288,750,3.5
4342,289,750,4.5
4343,290,750,5.0
4344,298,750,3.0
4345,305,750,4.0
4346,310,750,4.0
4347,312,750,5.0
4348,313,750,5.0
4349,317,750,5.0
4350,318,750,4.0
4351,322,750,4.0
4352,328,750,5.0
4353,329,750,3.0
4354,330,750,4.5
4355,332,750,4.5
4356,334,750,3.5
4357,339,750,5.0
4358,346,750,4.5
4359,348,750,4.5
4360,354,750,3.0
4361,376,750,4.0
4362,380,750,5.0
4363,382,750,5.0
4364,385,750,5.0
4365,387,750,5.0
4366,391,750,5.0
4367,393,750,5.0
4368,397,750,4.0
4369,405,750,4.5
4370,410,750,5.0
4371,414,750,5.0
4372,415,750,5.0
4373,416,750,4.5
4374,420,750,4.0
4375,422,750,5.0
4376,425,750,3.0
4377,434,750,4.0
4378,445,750,5.0
4379,462,750,4.5
4380,465,750,5.0
4381,469,750,5.0
4382,474,750,4.5
4383,477,750,5.0
4384,487,750,3.5
4385,489,750,4.0
4386,497,750,4.0
4387,510,750,4.5
4388,513,750,5.0
4389,517,750,1.0
4390,520,750,5.0
4391,525,750,3.5
4392,552,750,4.0
4393,567,750,3.0
4394,572,750,5.0
4395,590,750,4.5
4396,599,750,5.0
4397,600,750,4.5
4398,606,750,4.0
4399,608,750,4.0
4400,610,750,4.5
4401,18,778,4.5
4402,23,778,4.0
4403,28,778,3.5
4404,33,778,4.0
4405,41,778,4.0
4406,45,778,4.0
4407,57,778,4.0
4408,62,778,4.5
4409,63,778,4.0
4410,64,778,5.0
4411,76,778,4.5
4412,91,778,4.0
4413,105,778,5.0
4414,109,778,4.0
4415,110,778,3.5
4416,112,778,3.5
4417,117,778,3.0
4418,122,778,5.0
4419,131,778,4.0
4420,132,778,3.0
4421,137,778,2.0
4422,144,778,4.0
4423,153,778,3.5
4424,156,778,4.0
4425,160,778,5.0
4426,166,778,4.0
4427,167,778,4.5
4428,182,778,4.5
4429,187,778,3.5
4430,193,778,4.0
4431,195,778,4.0
4432,198,778,4.0
4433,199,778,3.5
4434,212,778,3.0
4435,215,778,3.0
4436,219,778,4.0
4437,221,778,4.5
4438,222,778,3.5
4439,227,778,5.0
4440,233,778,3.5
4441,239,778,4.5
4442,249,778,4.5
4443,260,778,4.5
4444,266,778,5.0
4445,269,778,4.0
4446,274,778,4.0
4447,275,778,5.0
4448,286,778,3.5
4449,298,778,3.5
4450,305,778,5.0
4451,307,778,3.0
4452,317,778,5.0
4453,318,778,4.0
4454,322,778,3.5
4455,329,778,4.5
4456,330,778,4.0
4457,337,778,4.0
4458,346,778,3.5
4459,351,778,4.5
4460,356,778,4.0
4461,357,778,3.5
4462,369,778,4.0
4463,370,778,4.5
4464,372,778,3.0
4465,387,778,4.5
4466,391,778,5.0
4467,393,778,0.5
4468,400,778,5.0
4469,414,778,5.0
4470,417,778,5.0
4471,418,778,5.0
4472,419,778,5.0
4473,424,778,3.0
4474,425,778,5.0
4475,432,778,3.5
4476,433,778,4.5
4477,434,778,4.5
4478,445,778,5.0
4479,448,778,4.0
4480,453,778,5.0
4481,462,778,2.5
4482,474,778,4.0
4483,480,778,4.0
4484,483,778,4.5
4485,492,778,2.0
4486,514,778,2.5
4487,522,778,4.0
4488,526,778,4.0
4489,528,778,4.0
4490,553,778,5.0
4491,555,778,5.0
4492,560,778,4.5
4493,570,778,4.0
4494,580,778,5.0
4495,588,778,5.0
4496,597,778,5.0
4497,599,778,3.5
4498,600,778,3.5
4499,603,778,2.0
4500,606,778,4.0
4501,608,778,3.0
4502,610,778,5.0
4503,15,858,4.0
4504,16,858,2.5
4505,17,858,5.0
4506,18,858,4.0
4507,21,858,2.5
4508,22,858,3.0
4509,23,858,3.5
4510,28,858,4.5
4511,29,858,4.5
4512,39,858,4.0
4513,42,858,5.0
4514,45,858,5.0
4515,50,858,4.0
4516,51,858,3.5
4517,57,858,5.0
4518,59,858,5.0
4519,60,858,5.0
4520,62,858,5.0
4521,63,858,4.0
4522,64,858,5.0
4523,68,858,4.0
4524,70,858,5.0
4525,72,858,4.5
4526,74,858,5.0
4527,76,858,5.0
4528,79,858,5.0
4529,80,858,4.0
4530,82,858,3.5
4531,84,858,4.0
4532,91,858,5.0
4533,96,858,4.0
4534,97,858,5.0
4535,98,858,3.0
4536,103,858,4.5
4537,104,858,1.5
4538,105,858,5.0
4539,113,858,4.0
4540,116,858,1.5
4541,118,858,5.0
4542,120,858,5.0
4543,122,858,5.0
4544,125,858,4.5
4545,131,858,4.0
4546,132,858,3.0
4547,135,858,4.0
4548,137,858,5.0
4549,140,858,5.0
4550,141,858,2.5
4551,152,858,5.0
4552,153,858,1.0
4553,156,858,5.0
4554,160,858,5.0
4555,165,858,3.0
4556,166,858,4.5
4557,168,858,5.0
4558,171,858,5.0
4559,177,858,5.0
4560,182,858,4.5
4561,183,858,3.0
4562,190,858,4.5
4563,193,858,4.5
4564,197,858,2.0
4565,199,858,4.0
4566,202,858,4.0
4567,204,858,4.0
4568,211,858,4.5
4569,213,858,4.0
4570,217,858,2.0
4571,219,858,4.5
4572,220,858,5.0
4573,221,858,4.5
4574,222,858,4.5
4575,224,858,4.0
4576,227,858,4.5
4577,228,858,4.0
4578,231,858,4.0
4579,232,858,4.0
4580,233,858,4.0
4581,238,858,3.0
4582,239,858,5.0
4583,241,858,4.5
4584,245,858,2.0
4585,247,858,4.0
4586,249,858,4.5
4587,254,858,4.0
4588,268,858,5.0
4589,274,858,3.5
4590,275,858,5.0
4591,279,858,4.0
4592,282,858,5.0
4593,285,858,5.0
4594,290,858,5.0
