,imdbId,movieId,rating,timestamp,tmdbId,userId
16310,,2542,5.0,1446749398.0,,105.0
16311,,2571,4.0,1446571567.0,,105.0
16312,,2700,4.0,1447563114.0,,105.0
16313,,2712,4.5,1448647872.0,,105.0
16314,,2731,4.0,1448195454.0,,105.0
16315,,2762,4.5,1448196106.0,,105.0
16316,,2843,5.0,1447411148.0,,105.0
16317,,2858,5.0,1446749499.0,,105.0
16318,,2925,3.5,1447411285.0,,105.0
16319,,2931,4.5,1447574097.0,,105.0
16320,,2959,5.0,1446571567.0,,105.0
16321,,2966,4.0,1448210475.0,,105.0
16322,,3052,4.0,1447574389.0,,105.0
16323,,3081,4.0,1448196150.0,,105.0
16324,,3089,4.5,1447411266.0,,105.0
16325,,3147,5.0,1447411440.0,,105.0
16326,,3198,4.0,1448210238.0,,105.0
16327,,3275,4.5,1448189171.0,,105.0
16328,,3285,4.0,1446749891.0,,105.0
16329,,3301,3.5,1446573522.0,,105.0
16330,,3306,4.5,1447411512.0,,105.0
16331,,3307,5.0,1447574090.0,,105.0
16332,,3310,4.5,1447411199.0,,105.0
16333,,3409,4.0,1446750467.0,,105.0
16334,,3415,4.5,1446618593.0,,105.0
16335,,3462,4.5,1446618508.0,,105.0
16336,,3535,3.5,1446573431.0,,105.0
16337,,3578,4.0,1446573294.0,,105.0
16338,,3592,4.5,1448214503.0,,105.0
16339,,3593,2.0,1447538104.0,,105.0
16340,,3617,3.5,1446749809.0,,105.0
16341,,3623,4.0,1446573346.0,,105.0
16342,,3629,4.5,1446621883.0,,105.0
16343,,3632,5.0,1447574450.0,,105.0
16344,,3677,4.5,1446618647.0,,105.0
16345,,3681,3.5,1446621926.0,,105.0
16346,,3687,5.0,1448214505.0,,105.0
16347,,3717,3.5,1446573402.0,,105.0
16348,,3735,4.0,1448213971.0,,105.0
16349,,3742,4.0,1446618693.0,,105.0
16350,,3751,3.5,1446573657.0,,105.0
16351,,3752,3.5,1446573449.0,,105.0
16352,,3753,3.5,1446573700.0,,105.0
16353,,3785,4.0,1446749768.0,,105.0
16354,,3793,3.5,1446573299.0,,105.0
16355,,3821,3.0,1446773259.0,,105.0
16356,,3910,4.0,1447538138.0,,105.0
16357,,3916,4.0,1446573473.0,,105.0
16358,,3948,3.5,1446749731.0,,105.0
16359,,3949,4.5,1446573676.0,,105.0
16360,,3967,4.0,1446573475.0,,105.0
16361,,3968,3.0,1446750055.0,,105.0
16362,,3969,4.5,1446749904.0,,105.0
16363,,3977,3.5,1446573662.0,,105.0
16364,,3980,4.0,1446750738.0,,105.0
16365,,3988,4.0,1446573616.0,,105.0
16366,,3996,4.0,1446573308.0,,105.0
16367,,3997,3.0,1447563510.0,,105.0
16368,,4011,5.0,1446573339.0,,105.0
16369,,4015,3.5,1446749935.0,,105.0
16370,,4018,3.5,1446749771.0,,105.0
16371,,4022,5.0,1446573334.0,,105.0
16372,,4023,3.0,1446750340.0,,105.0
16373,,4025,3.0,1446573412.0,,105.0
16374,,4027,0.5,1447537867.0,,105.0
16375,,4069,2.5,1446750052.0,,105.0
16376,,4223,4.0,1446573494.0,,105.0
16377,,4226,3.5,1446573297.0,,105.0
16378,,4262,4.5,1446621878.0,,105.0
16379,,4270,4.0,1446573457.0,,105.0
16380,,4299,3.0,1446749880.0,,105.0
16381,,4306,4.0,1446573295.0,,105.0
16382,,4308,3.5,1446573372.0,,105.0
16383,,4310,4.0,1446573442.0,,105.0
16384,,4325,4.0,1448196310.0,,105.0
16385,,4343,4.0,1446750355.0,,105.0
16386,,4344,3.0,1446750448.0,,105.0
16387,,4367,3.5,1446750406.0,,105.0
16388,,4369,4.0,1446573515.0,,105.0
16389,,4386,3.0,1447563468.0,,105.0
16390,,4388,4.0,1446750677.0,,105.0
16391,,4718,3.5,1446573444.0,,105.0
16392,,4720,4.5,1446573400.0,,105.0
16393,,4728,3.5,1446750768.0,,105.0
16394,,4734,4.0,1446573574.0,,105.0
16395,,4776,4.0,1446573453.0,,105.0
16396,,4788,5.0,1526207223.0,,105.0
16397,,4823,3.5,1446750774.0,,105.0
16398,,4865,4.0,1446750019.0,,105.0
16399,,4874,5.0,1446749868.0,,105.0
16400,,4878,5.0,1446573336.0,,105.0
16401,,4886,3.5,1446573310.0,,105.0
16402,,4890,3.5,1446750321.0,,105.0
16403,,4896,3.5,1446573345.0,,105.0
16404,,4963,4.0,1446573318.0,,105.0
16405,,4973,4.0,1446573302.0,,105.0
16406,,4974,3.0,1447563232.0,,105.0
16407,,4993,4.0,1446573293.0,,105.0
16408,,4995,4.0,1446573323.0,,105.0
16409,,5010,4.0,1446573388.0,,105.0
16410,,5014,4.5,1447574038.0,,105.0
16411,,5026,4.0,1446773487.0,,105.0
16412,,5120,4.0,1448196076.0,,105.0
16413,,5151,3.0,1447563161.0,,105.0
16414,,5152,4.5,1446750777.0,,105.0
16415,,5171,3.0,1447538197.0,,105.0
16416,,5218,4.5,1446573368.0,,105.0
16417,,5219,3.5,1446749962.0,,105.0
16418,,5291,4.0,1446572194.0,,105.0
16419,,5313,3.0,1447563020.0,,105.0
16420,,5349,3.5,1446573322.0,,105.0
16421,,5373,4.0,1447579895.0,,105.0
16422,,5378,4.0,1446573660.0,,105.0
16423,,5418,3.5,1446571985.0,,105.0
16424,,5445,3.5,1446749722.0,,105.0
16425,,5459,4.0,1446573393.0,,105.0
16426,,5463,3.0,1446773485.0,,105.0
16427,,5464,3.5,1446572075.0,,105.0
16428,,5481,4.0,1446573435.0,,105.0
16429,,5507,3.5,1446749986.0,,105.0
16430,,5617,4.0,1446750540.0,,105.0
16431,,5618,4.0,1446571759.0,,105.0
16432,,5679,4.0,1446573415.0,,105.0
16433,,5690,5.0,1446572484.0,,105.0
16434,,5782,3.5,1446572013.0,,105.0
16435,,5785,3.5,1446773223.0,,105.0
16436,,5791,4.0,1446773501.0,,105.0
16437,,5810,3.5,1446750482.0,,105.0
16438,,5816,3.5,1446573675.0,,105.0
16439,,5872,4.0,1446749917.0,,105.0
16440,,5878,3.5,1446572143.0,,105.0
16441,,5888,5.0,1446610761.0,,105.0
16442,,5889,5.0,1526208160.0,,105.0
16443,,5903,4.0,1446573518.0,,105.0
16444,,5912,4.5,1446622239.0,,105.0
16445,,5952,4.0,1446571726.0,,105.0
16446,,5956,4.0,1446571944.0,,105.0
16447,,5971,4.0,1446571864.0,,105.0
16448,,5989,4.5,1446571824.0,,105.0
16449,,5995,4.0,1446572114.0,,105.0
16450,,6016,5.0,1446571750.0,,105.0
16451,,6187,5.0,1446773622.0,,105.0
16452,,6214,4.5,1448647899.0,,105.0
16453,,6281,4.0,1446750480.0,,105.0
16454,,6301,4.5,1448647907.0,,105.0
16455,,6333,4.0,1446749737.0,,105.0
16456,,6350,4.0,1446572337.0,,105.0
16457,,6365,4.5,1446573345.0,,105.0
16458,,6373,4.0,1446573407.0,,105.0
16459,,6377,3.5,1446573311.0,,105.0
16460,,6383,3.0,1446750650.0,,105.0
16461,,6433,5.0,1446572504.0,,105.0
16462,,6502,4.0,1446573365.0,,105.0
16463,,6503,3.5,1446750047.0,,105.0
16464,,6537,3.5,1446573433.0,,105.0
16465,,6539,4.0,1446573300.0,,105.0
16466,,6541,3.0,1446750344.0,,105.0
16467,,6586,3.5,1447563242.0,,105.0
16468,,6618,4.0,1447563266.0,,105.0
16469,,6643,3.5,1448214183.0,,105.0
16470,,6708,4.0,1446571977.0,,105.0
16471,,6711,3.5,1446572030.0,,105.0
16472,,6777,3.5,1446572512.0,,105.0
16473,,6863,3.5,1446749758.0,,105.0
16474,,6870,4.0,1448647507.0,,105.0
16475,,6874,4.0,1446571806.0,,105.0
16476,,6888,3.5,1447563154.0,,105.0
16477,,6934,4.5,1446573710.0,,105.0
16478,,6942,4.0,1446749778.0,,105.0
16479,,6985,4.5,1446572291.0,,105.0
16480,,7022,4.5,1446750329.0,,105.0
16481,,7063,3.5,1446572261.0,,105.0
16482,,7090,4.0,1446572431.0,,105.0
16483,,7099,4.0,1446572369.0,,105.0
16484,,7143,3.5,1446571612.0,,105.0
16485,,7147,3.0,1446571917.0,,105.0
16486,,7153,4.5,1446571717.0,,105.0
16487,,7158,4.0,1447563397.0,,105.0
16488,,7173,3.5,1446773489.0,,105.0
16489,,7254,4.0,1446571915.0,,105.0
16490,,7317,4.0,1447563525.0,,105.0
16491,,7318,3.5,1446750799.0,,105.0
16492,,7327,4.0,1446572021.0,,105.0
16493,,7347,4.0,1447563002.0,,105.0
16494,,7361,5.0,1446571724.0,,105.0
16495,,7371,5.0,1446773455.0,,105.0
16496,,7396,3.5,1446610518.0,,105.0
16497,,7438,4.0,1446571808.0,,105.0
16498,,7445,4.0,1446750493.0,,105.0
16499,,7458,3.5,1446749862.0,,105.0
16500,,7587,4.0,1448647629.0,,105.0
16501,,8014,5.0,1446572161.0,,105.0
16502,,8025,4.5,1446622146.0,,105.0
16503,,8033,4.0,1446574118.0,,105.0
16504,,8197,4.0,1446572822.0,,105.0
16505,,8360,4.0,1446573683.0,,105.0
16506,,8361,3.0,1446750435.0,,105.0
16507,,8368,4.0,1446573691.0,,105.0
16508,,8464,4.0,1446749788.0,,105.0
16509,,8511,4.5,1447537575.0,,105.0
16510,,8529,4.0,1446610509.0,,105.0
16511,,8533,3.5,1466024353.0,,105.0
16512,,8636,3.5,1446749736.0,,105.0
16513,,8638,4.0,1446572158.0,,105.0
16514,,8641,3.0,1447563108.0,,105.0
16515,,8644,3.5,1446571621.0,,105.0
16516,,8656,4.5,1446618786.0,,105.0
16517,,8665,3.5,1446610324.0,,105.0
16518,,8873,4.0,1446572486.0,,105.0
16519,,8874,3.5,1446571605.0,,105.0
16520,,8917,1.5,1447538047.0,,105.0
16521,,8950,3.5,1446571860.0,,105.0
16522,,8957,4.0,1446573619.0,,105.0
16523,,8958,4.0,1446572532.0,,105.0
16524,,8961,3.5,1446573326.0,,105.0
16525,,8970,4.0,1446573545.0,,105.0
16526,,8981,4.0,1447538213.0,,105.0
16527,,8984,4.0,1446749865.0,,105.0
16528,,9010,4.5,1447537728.0,,105.0
16529,,26082,4.0,1446573129.0,,105.0
16530,,26150,4.5,1446610414.0,,105.0
16531,,26183,3.5,1446573224.0,,105.0
16532,,26184,4.5,1446749639.0,,105.0
16533,,26236,4.0,1447579847.0,,105.0
16534,,26237,4.0,1448210552.0,,105.0
16535,,26340,4.0,1446619055.0,,105.0
16536,,26347,4.0,1446610558.0,,105.0
16537,,26471,3.5,1446618506.0,,105.0
16538,,26578,4.5,1446618617.0,,105.0
16539,,26587,5.0,1446573090.0,,105.0
16540,,26662,4.0,1446572709.0,,105.0
16541,,26849,5.0,1446618777.0,,105.0
16542,,26903,4.0,1446572250.0,,105.0
16543,,27134,4.0,1446573078.0,,105.0
16544,,27706,3.0,1447538161.0,,105.0
16545,,27741,4.5,1446572644.0,,105.0
16546,,27773,5.0,1446571867.0,,105.0
16547,,27803,4.0,1446572246.0,,105.0
16548,,27815,4.5,1446572382.0,,105.0
16549,,27834,4.5,1446618893.0,,105.0
16550,,30707,4.0,1446572056.0,,105.0
16551,,30749,4.0,1446572061.0,,105.0
16552,,30793,4.0,1446749803.0,,105.0
16553,,30803,4.0,1446572221.0,,105.0
16554,,30812,4.0,1446572065.0,,105.0
16555,,30825,3.5,1446750009.0,,105.0
16556,,31658,4.0,1446573566.0,,105.0
16557,,31685,4.0,1446750512.0,,105.0
16558,,31696,3.5,1446749995.0,,105.0
16559,,32460,5.0,1446618642.0,,105.0
16560,,32587,4.5,1446571733.0,,105.0
16561,,32657,4.5,1446618662.0,,105.0
16562,,32892,5.0,1446610372.0,,105.0
16563,,32898,4.5,1446610827.0,,105.0
16564,,33124,3.5,1446774044.0,,105.0
16565,,33162,3.5,1447562910.0,,105.0
16566,,33493,4.0,1446573703.0,,105.0
16567,,33615,4.0,1446750675.0,,105.0
16568,,33660,4.5,1446750030.0,,105.0
16569,,33794,4.0,1446572099.0,,105.0
16570,,34048,3.5,1446749836.0,,105.0
16571,,34072,4.0,1446773466.0,,105.0
16572,,34150,3.0,1447538100.0,,105.0
16573,,34319,3.5,1446749990.0,,105.0
16574,,35836,3.0,1446571627.0,,105.0
16575,,36363,4.0,1446610141.0,,105.0
16576,,36401,3.0,1447563513.0,,105.0
16577,,36529,4.0,1446571924.0,,105.0
16578,,37729,4.0,1446749985.0,,105.0
16579,,37731,5.0,1526207702.0,,105.0
16580,,38061,3.0,1446571935.0,,105.0
16581,,38159,4.5,1446619001.0,,105.0
16582,,39183,3.5,1446573636.0,,105.0
16583,,40629,3.5,1446750684.0,,105.0
16584,,40815,3.0,1446571618.0,,105.0
16585,,41566,3.5,1446749814.0,,105.0
16586,,41571,3.5,1447563527.0,,105.0
16587,,42191,4.5,1446572696.0,,105.0
16588,,44022,4.0,1447538314.0,,105.0
16589,,44191,4.0,1446571719.0,,105.0
16590,,44555,3.5,1446571818.0,,105.0
16591,,44665,5.0,1446571852.0,,105.0
16592,,45447,4.0,1446573639.0,,105.0
16593,,45499,4.0,1446573543.0,,105.0
16594,,45517,4.0,1446750331.0,,105.0
16595,,45720,3.5,1446750657.0,,105.0
16596,,45722,4.0,1446571623.0,,105.0
16597,,46578,3.0,1446571955.0,,105.0
16598,,47099,4.5,1446750049.0,,105.0
16599,,47610,3.5,1446571922.0,,105.0
16600,,48043,3.0,1446773247.0,,105.0
16601,,48304,4.0,1446773456.0,,105.0
16602,,48385,4.5,1446573460.0,,105.0
16603,,48394,3.5,1446571602.0,,105.0
16604,,48516,5.0,1446571700.0,,105.0
16605,,48780,5.0,1446571710.0,,105.0
16606,,48872,4.5,1448647474.0,,105.0
16607,,49272,4.0,1446573697.0,,105.0
16608,,49278,4.0,1446773241.0,,105.0
16609,,49530,3.5,1446571902.0,,105.0
16610,,50794,4.5,1446572124.0,,105.0
16611,,50872,4.0,1446573385.0,,105.0
16612,,51255,3.5,1446749792.0,,105.0
16613,,51540,4.0,1446750537.0,,105.0
16614,,51662,4.5,1446571609.0,,105.0
16615,,52281,5.0,1446750669.0,,105.0
16616,,53000,4.0,1446750652.0,,105.0
16617,,53121,4.0,1447563216.0,,105.0
16618,,53125,4.5,1446573586.0,,105.0
16619,,53322,4.0,1447538074.0,,105.0
16620,,53519,5.0,1447411231.0,,105.0
16621,,53953,4.0,1447563167.0,,105.0
16622,,54001,4.0,1446749833.0,,105.0
16623,,54259,3.0,1446749998.0,,105.0
16624,,54272,4.0,1446573622.0,,105.0
16625,,54995,4.0,1446773629.0,,105.0
16626,,54997,3.5,1466024366.0,,105.0
16627,,55247,5.0,1446572315.0,,105.0
16628,,55269,3.0,1446773215.0,,105.0
16629,,55721,4.0,1446572178.0,,105.0
16630,,55765,3.5,1446571938.0,,105.0
16631,,55820,3.5,1446571829.0,,105.0
16632,,55908,3.0,1447537518.0,,105.0
16633,,56060,4.5,1526207231.0,,105.0
16634,,56145,4.0,1447563590.0,,105.0
16635,,56174,4.0,1446750408.0,,105.0
16636,,56367,3.5,1446573374.0,,105.0
16637,,56757,4.0,1446750654.0,,105.0
16638,,56782,4.5,1446572688.0,,105.0
16639,,57183,5.0,1526207441.0,,105.0
16640,,57504,4.5,1446572284.0,,105.0
16641,,57669,3.5,1446749884.0,,105.0
16642,,58025,3.5,1447563338.0,,105.0
16643,,58425,5.0,1446610286.0,,105.0
16644,,58554,2.0,1447535727.0,,105.0
16645,,58559,3.5,1446571697.0,,105.0
16646,,58803,4.0,1446574452.0,,105.0
16647,,59315,3.5,1446571742.0,,105.0
16648,,59369,3.5,1446571747.0,,105.0
16649,,59387,3.5,1446572164.0,,105.0
16650,,59784,3.5,1446749910.0,,105.0
16651,,60069,5.0,1446573690.0,,105.0
16652,,60072,3.0,1446773508.0,,105.0
16653,,60684,3.5,1446573571.0,,105.0
16654,,60904,4.0,1446572263.0,,105.0
16655,,60950,4.0,1447563482.0,,105.0
16656,,61236,3.5,1446572277.0,,105.0
16657,,61323,3.0,1446750001.0,,105.0
16658,,62849,4.5,1446571994.0,,105.0
16659,,63062,4.0,1447563575.0,,105.0
16660,,63082,4.0,1446572698.0,,105.0
16661,,63113,4.0,1446750690.0,,105.0
16662,,63515,4.0,1447586806.0,,105.0
16663,,63859,4.0,1447563596.0,,105.0
16664,,63992,3.0,1447562906.0,,105.0
16665,,64614,4.0,1446571899.0,,105.0
16666,,64716,4.0,1447411227.0,,105.0
16667,,64839,4.0,1446750027.0,,105.0
16668,,64957,4.0,1446571910.0,,105.0
16669,,64969,3.5,1447563263.0,,105.0
16670,,64993,4.5,1446572420.0,,105.0
16671,,65514,4.5,1446572127.0,,105.0
16672,,66097,3.0,1446750714.0,,105.0
16673,,66371,3.5,1446572223.0,,105.0
16674,,67255,4.0,1446572430.0,,105.0
16675,,67923,4.0,1446618556.0,,105.0
16676,,68157,4.0,1446571827.0,,105.0
16677,,68237,3.5,1446571906.0,,105.0
16678,,68554,4.5,1446574346.0,,105.0
16679,,68954,3.5,1446571754.0,,105.0
16680,,69122,4.5,1446573427.0,,105.0
16681,,69134,5.0,1448647845.0,,105.0
16682,,69529,5.0,1448210557.0,,105.0
16683,,69644,4.0,1446574091.0,,105.0
16684,,69685,1.0,1447535451.0,,105.0
16685,,69757,5.0,1446573513.0,,105.0
16686,,69844,4.0,1446749900.0,,105.0
16687,,70286,4.0,1446750380.0,,105.0
16688,,71033,4.0,1446572112.0,,105.0
16689,,71535,4.0,1446749856.0,,105.0
16690,,71899,4.0,1446572395.0,,105.0
16691,,72011,3.5,1446574065.0,,105.0
16692,,72104,4.5,1446573197.0,,105.0
16693,,72356,4.5,1446572736.0,,105.0
16694,,72641,4.0,1446773511.0,,105.0
16695,,72998,4.0,1446571761.0,,105.0
16696,,73017,5.0,1446573513.0,,105.0
16697,,73881,4.5,1446574063.0,,105.0
16698,,74324,4.5,1446622031.0,,105.0
16699,,74458,5.0,1446571810.0,,105.0
16700,,74727,4.5,1446573115.0,,105.0
16701,,74789,4.0,1446750746.0,,105.0
16702,,75341,4.0,1526207946.0,,105.0
16703,,76093,5.0,1446573558.0,,105.0
16704,,76251,3.0,1446749887.0,,105.0
16705,,77455,5.0,1446610793.0,,105.0
16706,,77561,3.5,1448698973.0,,105.0
16707,,78499,4.0,1446573503.0,,105.0
16708,,79091,4.0,1446610448.0,,105.0
16709,,79132,5.0,1446571569.0,,105.0
16710,,79333,4.0,1447574436.0,,105.0
16711,,79357,3.5,1446572508.0,,105.0
16712,,79702,4.0,1446750523.0,,105.0
16713,,80124,5.0,1526207580.0,,105.0
16714,,80463,4.0,1446571862.0,,105.0
16715,,81562,4.0,1446572068.0,,105.0
16716,,81564,3.0,1447563433.0,,105.0
16717,,81591,4.5,1446571912.0,,105.0
16718,,81845,4.0,1446571722.0,,105.0
16719,,81847,4.0,1446610230.0,,105.0
16720,,81932,4.0,1446572133.0,,105.0
16721,,83803,4.5,1446572622.0,,105.0
16722,,84152,4.5,1446750760.0,,105.0
16723,,84156,4.5,1446573186.0,,105.0
16724,,84844,4.5,1446621911.0,,105.0
16725,,84954,3.5,1447563459.0,,105.0
16726,,85316,3.5,1446572811.0,,105.0
16727,,85414,3.5,1446571766.0,,105.0
16728,,85736,4.5,1446572930.0,,105.0
16729,,85774,4.5,1446572374.0,,105.0
16730,,86066,4.0,1447411237.0,,105.0
16731,,86320,5.0,1448647783.0,,105.0
16732,,86345,4.5,1526207720.0,,105.0
16733,,86347,4.5,1526207712.0,,105.0
16734,,86504,4.0,1446571951.0,,105.0
16735,,86628,4.0,1447574292.0,,105.0
16736,,86882,3.0,1446773459.0,,105.0
16737,,88125,4.0,1446749923.0,,105.0
16738,,88129,3.5,1446750702.0,,105.0
16739,,88235,4.0,1447537625.0,,105.0
16740,,88345,4.0,1446573197.0,,105.0
16741,,88810,3.5,1446572309.0,,105.0
16742,,89492,3.5,1446572244.0,,105.0
16743,,89745,3.5,1446573513.0,,105.0
16744,,89774,4.0,1446572614.0,,105.0
16745,,89864,4.0,1447563213.0,,105.0
16746,,90405,3.5,1447563417.0,,105.0
16747,,91261,3.5,1447579876.0,,105.0
16748,,91500,4.0,1446749940.0,,105.0
16749,,91529,4.0,1446571703.0,,105.0
16750,,91542,4.0,1446750794.0,,105.0
16751,,91658,4.0,1446571953.0,,105.0
16752,,92259,5.0,1446571823.0,,105.0
16753,,92535,4.5,1526207715.0,,105.0
16754,,93790,4.0,1446574114.0,,105.0
16755,,94677,4.0,1447563112.0,,105.0
16756,,94833,2.5,1446572956.0,,105.0
16757,,94959,4.0,1446571998.0,,105.0
16758,,95175,5.0,1447410800.0,,105.0
16759,,95311,5.0,1446572743.0,,105.0
16760,,95313,4.5,1446572739.0,,105.0
16761,,95377,4.5,1446572593.0,,105.0
16762,,95654,5.0,1446572538.0,,105.0
16763,,95858,4.0,1446572640.0,,105.0
16764,,96020,4.0,1448000391.0,,105.0
16765,,96373,4.5,1447586495.0,,105.0
16766,,96488,4.5,1448189110.0,,105.0
16767,,96606,5.0,1446572580.0,,105.0
16768,,96610,4.0,1447538124.0,,105.0
16769,,96821,4.0,1448000525.0,,105.0
16770,,96829,5.0,1446572079.0,,105.0
16771,,97304,4.0,1446572197.0,,105.0
16772,,97752,4.0,1447563394.0,,105.0
16773,,97921,4.0,1447538228.0,,105.0
16774,,98491,4.0,1446571992.0,,105.0
16775,,98604,4.5,1526207111.0,,105.0
16776,,98809,4.0,1447538089.0,,105.0
16777,,99114,4.0,1446571707.0,,105.0
16778,,99145,4.5,1446572586.0,,105.0
16779,,100302,3.0,1447563420.0,,105.0
16780,,100553,4.5,1446572398.0,,105.0
16781,,100714,4.0,1448687415.0,,105.0
16782,,101088,4.0,1526207190.0,,105.0
16783,,101962,4.0,1446610654.0,,105.0
16784,,102407,4.5,1447410950.0,,105.0
16785,,102602,4.0,1446573183.0,,105.0
16786,,102666,4.5,1446574109.0,,105.0
16787,,103235,4.5,1447579862.0,,105.0
16788,,104069,4.5,1526207800.0,,105.0
16789,,104374,5.0,1446572423.0,,105.0
16790,,104780,5.0,1526207793.0,,105.0
16791,,104841,4.0,1447538114.0,,105.0
16792,,104879,4.5,1446572305.0,,105.0
16793,,104913,4.0,1446572314.0,,105.0
16794,,105593,5.0,1446773791.0,,105.0
16795,,105844,4.0,1446572552.0,,105.0
16796,,106100,4.5,1446572059.0,,105.0
16797,,106487,3.5,1446773232.0,,105.0
16798,,106696,3.5,1447563589.0,,105.0
16799,,106782,4.0,1446572166.0,,105.0
16800,,106918,4.0,1447516170.0,,105.0
16801,,106920,5.0,1446572055.0,,105.0
16802,,107141,4.0,1446572703.0,,105.0
16803,,107159,4.0,1446610642.0,,105.0
16804,,107408,4.5,1526207117.0,,105.0
16805,,107410,4.0,1446574248.0,,105.0
16806,,107412,4.5,1446749658.0,,105.0
16807,,108540,4.5,1446572964.0,,105.0
16808,,108727,4.5,1448647827.0,,105.0
16809,,108932,3.5,1447563537.0,,105.0
16810,,108981,4.5,1448647811.0,,105.0
16811,,109374,4.5,1446571895.0,,105.0
16812,,109487,4.0,1446571650.0,,105.0
16813,,109633,5.0,1446572830.0,,105.0
16814,,110586,4.0,1447516176.0,,105.0
16815,,111360,3.5,1447563422.0,,105.0
16816,,111622,4.0,1446618478.0,,105.0
16817,,111759,3.5,1446571729.0,,105.0
16818,,112006,4.0,1446610452.0,,105.0
16819,,112183,4.0,1446572001.0,,105.0
16820,,112290,4.0,1446572612.0,,105.0
16821,,112421,4.5,1447516183.0,,105.0
16822,,112552,4.0,1446571942.0,,105.0
16823,,112556,4.0,1446572332.0,,105.0
16824,,112852,4.0,1446750017.0,,105.0
16825,,115569,4.5,1446572302.0,,105.0
16826,,115617,3.5,1446571658.0,,105.0
16827,,115877,4.5,1446572826.0,,105.0
16828,,116411,4.5,1446572972.0,,105.0
16829,,116797,4.0,1446571652.0,,105.0
16830,,116897,5.0,1526206932.0,,105.0
16831,,117176,4.0,1447580031.0,,105.0
16832,,117444,3.0,1446571659.0,,105.0
16833,,117851,3.5,1446573043.0,,105.0
16834,,118166,3.5,1447579841.0,,105.0
16835,,118696,4.0,1447580042.0,,105.0
16836,,118888,4.0,1526207345.0,,105.0
16837,,118896,4.0,1526207013.0,,105.0
16838,,118985,4.0,1447580057.0,,105.0
16839,,119141,3.5,1447563118.0,,105.0
16840,,119145,4.0,1447580027.0,,105.0
16841,,120138,5.0,1526207544.0,,105.0
16842,,120466,4.0,1447580051.0,,105.0
16843,,120478,5.0,1526208288.0,,105.0
16844,,120625,4.5,1526208297.0,,105.0
16845,,122882,4.0,1446572456.0,,105.0
16846,,122904,4.0,1466024382.0,,105.0
16847,,126090,4.5,1446573130.0,,105.0
16848,,126426,4.0,1446574318.0,,105.0
16849,,126430,5.0,1448214403.0,,105.0
16850,,127052,5.0,1447411223.0,,105.0
16851,,127098,4.5,1526207796.0,,105.0
16852,,129514,5.0,1526207655.0,,105.0
16853,,130970,5.0,1526207611.0,,105.0
16854,,130976,4.5,1447411141.0,,105.0
16855,,130978,5.0,1446621891.0,,105.0
16856,,131237,5.0,1446618937.0,,105.0
16857,,133712,4.5,1526207154.0,,105.0
16858,,133716,4.5,1526208028.0,,105.0
16859,,134041,4.0,1447579826.0,,105.0
16860,,134095,5.0,1526208073.0,,105.0
16861,,134109,5.0,1446610523.0,,105.0
16862,,134170,4.0,1446610801.0,,105.0
16863,,134184,4.5,1447410961.0,,105.0
16864,,134252,4.5,1447411191.0,,105.0
16865,,134326,4.5,1526207561.0,,105.0
16866,,134849,4.0,1447574669.0,,105.0
16867,,134853,4.0,1446571650.0,,105.0
16868,,136445,5.0,1526207433.0,,105.0
16869,,136447,5.0,1526208332.0,,105.0
16870,,138036,4.0,1447580030.0,,105.0
16871,,138835,5.0,1526207526.0,,105.0
16872,,140038,4.5,1526207048.0,,105.0
16873,,140265,5.0,1526207520.0,,105.0
16874,,141810,4.0,1526207286.0,,105.0
16875,,141816,5.0,1526207743.0,,105.0
16876,,141818,4.5,1526206975.0,,105.0
16877,,141820,4.0,1526207238.0,,105.0
16878,,141830,4.5,1526208235.0,,105.0
16879,,141836,4.5,1447411716.0,,105.0
16880,,141844,4.5,1446773905.0,,105.0
16881,,142020,5.0,1526207094.0,,105.0
16882,,143511,5.0,1526206951.0,,105.0
16883,,145994,5.0,1526207490.0,,105.0
16884,,146028,4.0,1448000401.0,,105.0
16885,,147196,5.0,1526207040.0,,105.0
16886,,147250,5.0,1526207354.0,,105.0
16887,,147282,4.0,1526207260.0,,105.0
16888,,147286,5.0,1526207037.0,,105.0
16889,,147300,5.0,1526207029.0,,105.0
16890,,147326,5.0,1526207948.0,,105.0
16891,,147328,5.0,1526207391.0,,105.0
16892,,147330,5.0,1526207403.0,,105.0
16893,,150548,5.0,1526206858.0,,105.0
16894,,151769,5.0,1526207987.0,,105.0
16895,,152081,4.5,1466024376.0,,105.0
16896,,152591,4.0,1526207741.0,,105.0
16897,,158402,2.5,1526208164.0,,105.0
16898,,159811,5.0,1526207290.0,,105.0
16899,,159817,5.0,1526206856.0,,105.0
16900,,163072,5.0,1526207463.0,,105.0
16901,,163112,5.0,1526207523.0,,105.0
16902,,163134,4.5,1526206894.0,,105.0
16903,,163386,5.0,1526207543.0,,105.0
16904,,163645,4.5,1526206935.0,,105.0
16905,,163925,5.0,1526208027.0,,105.0
16906,,165959,5.0,1526208204.0,,105.0
16907,,166183,5.0,1526208038.0,,105.0
16908,,170411,4.0,1526207357.0,,105.0
16909,,170597,5.0,1526207809.0,,105.0
16910,,170705,5.0,1526206853.0,,105.0
16911,,170777,5.0,1526206867.0,,105.0
16912,,171011,5.0,1526206897.0,,105.0
16913,,171749,5.0,1526207365.0,,105.0
16914,,172577,5.0,1526206863.0,,105.0
16915,,172583,5.0,1526206998.0,,105.0
16916,,172585,5.0,1526207575.0,,105.0
